Player,PlayerLine,PlayerLine
PARIS,But,5
PARIS,Enter,4
PARIS,That,4
PARIS,Well,4
PARIS,Exeunt,3
PARIS,For,3
PARIS,I,3
PARIS,My,3
PARIS,Now,3
PARIS,O,3
PARIS,Or,3
PARIS,SCENE,3
PARIS,This,3
PARIS,You,3
PARIS,As,2
PARIS,Comes,2
PARIS,Give,2
PARIS,It,2
PARIS,Of,2
PARIS,So,2
PARIS,Sweet,2
PARIS,Which,2
PARIS,With,2
PAROLLES,I,20
PAROLLES,Why,7
PAROLLES,My,6
PAROLLES,A,5
PAROLLES,And,5
PAROLLES,O,5
PAROLLES,and,5
PAROLLES,the,5
PAROLLES,Ay,4
PAROLLES,Enter,4
PAROLLES,Exeunt,4
PAROLLES,He,4
PAROLLES,It,4
PAROLLES,SCENE,4
PAROLLES,That,4
PAROLLES,The,4
PAROLLES,To,4
PAROLLES,What,4
PAROLLES,Which,4
PAROLLES,of,4
PAROLLES,But,3
PAROLLES,Exit,3
PAROLLES,Faith,3
PAROLLES,Ill,3
PAROLLES,So,3
PAROLLES,be,3
PAROLLES,is,3
PAROLLES,on,3
PAROLLES,virginity,3
PAROLLES,An,2
PAROLLES,As,2
PAROLLES,By,2
PAROLLES,Five,2
PAROLLES,Flourish,2
PAROLLES,France,2
PAROLLES,Good,2
PAROLLES,If,2
PAROLLES,Let,2
PAROLLES,Nay,2
PAROLLES,Or,2
PAROLLES,Reenter,2
PAROLLES,Right,2
PAROLLES,Sir,2
PAROLLES,Thats,2
PAROLLES,There,2
PAROLLES,Therefore,2
PAROLLES,Theres,2
PAROLLES,Virginity,2
PAROLLES,Well,2
PAROLLES,Whats,2
PAROLLES,You,2
PAROLLES,as,2
PAROLLES,displeasure,2
PAROLLES,fool,2
PAROLLES,in,2
PAROLLES,lord,2
PAROLLES,thee,2
PAROLLES,time,2
PAROLLES,which,2
PAROLLES,will,2
PAROLLES,would,2
PAULINA,I,18
PAULINA,The,18
PAULINA,And,14
PAULINA,To,14
PAULINA,As,12
PAULINA,You,10
PAULINA,That,8
PAULINA,Ill,7
PAULINA,For,6
PAULINA,So,6
PAULINA,Than,6
PAULINA,Good,5
PAULINA,If,5
PAULINA,No,5
PAULINA,Not,5
PAULINA,A,4
PAULINA,It,4
PAULINA,My,4
PAULINA,What,4
PAULINA,Will,4
PAULINA,Would,4
PAULINA,Your,4
PAULINA,But,3
PAULINA,Do,3
PAULINA,Exit,3
PAULINA,He,3
PAULINA,Her,3
PAULINA,How,3
PAULINA,In,3
PAULINA,Is,3
PAULINA,More,3
PAULINA,Nor,3
PAULINA,O,3
PAULINA,Of,3
PAULINA,Should,3
PAULINA,Which,3
PAULINA,At,2
PAULINA,By,2
PAULINA,Dear,2
PAULINA,Enter,2
PAULINA,Exeunt,2
PAULINA,From,2
PAULINA,Had,2
PAULINA,Heres,2
PAULINA,His,2
PAULINA,Ist,2
PAULINA,Let,2
PAULINA,Music,2
PAULINA,Never,2
PAULINA,Or,2
PAULINA,Reenter,2
PAULINA,Sir,2
PAULINA,This,2
PAULINA,Unless,2
PAULINA,Well,2
PAULINA,Were,2
PAULINA,When,2
PAULINA,With,2
PAULINA,and,2
PERDITA,The,11
PERDITA,To,11
PERDITA,I,8
PERDITA,And,5
PERDITA,But,5
PERDITA,O,5
PERDITA,That,4
PERDITA,Your,4
PERDITA,For,3
PERDITA,How,3
PERDITA,Ill,3
PERDITA,Of,3
PERDITA,So,3
PERDITA,With,3
PERDITA,Give,2
PERDITA,In,2
PERDITA,Most,2
PERDITA,No,2
PERDITA,Not,2
PERDITA,Now,2
PERDITA,One,2
PERDITA,Or,2
PERDITA,Our,2
PERDITA,Should,2
PERDITA,Sir,2
PERDITA,Stand,2
PERDITA,Which,2
PERICLES,And,51
PERICLES,I,36
PERICLES,To,24
PERICLES,The,18
PERICLES,That,16
PERICLES,For,13
PERICLES,How,13
PERICLES,Thou,13
PERICLES,My,12
PERICLES,Who,12
PERICLES,A,11
PERICLES,Enter,11
PERICLES,Which,11
PERICLES,As,10
PERICLES,But,10
PERICLES,By,9
PERICLES,You,9
PERICLES,Exeunt,8
PERICLES,This,8
PERICLES,O,7
PERICLES,What,7
PERICLES,Where,7
PERICLES,Aside,6
PERICLES,If,6
PERICLES,Ill,6
PERICLES,Of,6
PERICLES,Then,6
PERICLES,In,5
PERICLES,It,5
PERICLES,Nor,5
PERICLES,SCENE,5
PERICLES,All,4
PERICLES,At,4
PERICLES,He,4
PERICLES,Now,4
PERICLES,Thy,4
PERICLES,Tis,4
PERICLES,Will,4
PERICLES,With,4
PERICLES,Are,3
PERICLES,Did,3
PERICLES,Give,3
PERICLES,Have,3
PERICLES,Her,3
PERICLES,Here,3
PERICLES,Hes,3
PERICLES,Like,3
PERICLES,Makes,3
PERICLES,Most,3
PERICLES,Must,3
PERICLES,On,3
PERICLES,Shall,3
PERICLES,Upon,3
PERICLES,We,3
PERICLES,Were,3
PERICLES,When,3
PERICLES,Why,3
PERICLES,Be,2
PERICLES,Even,2
PERICLES,Exit,2
PERICLES,From,2
PERICLES,Good,2
PERICLES,Hell,2
PERICLES,Is,2
PERICLES,Let,2
PERICLES,Look,2
PERICLES,Lord,2
PERICLES,May,2
PERICLES,None,2
PERICLES,Not,2
PERICLES,Nothing,2
PERICLES,Our,2
PERICLES,Reenter,2
PERICLES,Reverend,2
PERICLES,She,2
PERICLES,Since,2
PERICLES,Tell,2
PERICLES,These,2
PERICLES,Though,2
PERICLES,Was,2
PERICLES,Yet,2
PERICLES,Your,2
PETRUCHIO,And,64
PETRUCHIO,I,35
PETRUCHIO,As,18
PETRUCHIO,To,17
PETRUCHIO,For,16
PETRUCHIO,What,16
PETRUCHIO,Why,15
PETRUCHIO,That,14
PETRUCHIO,A,13
PETRUCHIO,But,12
PETRUCHIO,O,12
PETRUCHIO,Come,10
PETRUCHIO,You,10
PETRUCHIO,Exeunt,9
PETRUCHIO,Enter,8
PETRUCHIO,Go,8
PETRUCHIO,It,8
PETRUCHIO,Nay,8
PETRUCHIO,She,8
PETRUCHIO,Where,8
PETRUCHIO,How,7
PETRUCHIO,My,7
PETRUCHIO,Now,7
PETRUCHIO,The,7
PETRUCHIO,Her,6
PETRUCHIO,If,6
PETRUCHIO,Ill,6
PETRUCHIO,Reenter,6
PETRUCHIO,Be,5
PETRUCHIO,Good,5
PETRUCHIO,Have,5
PETRUCHIO,Here,5
PETRUCHIO,Thou,5
PETRUCHIO,With,5
PETRUCHIO,Or,4
PETRUCHIO,Say,4
PETRUCHIO,Signior,4
PETRUCHIO,This,4
PETRUCHIO,Thy,4
PETRUCHIO,Tis,4
PETRUCHIO,Well,4
PETRUCHIO,Will,4
PETRUCHIO,Away,3
PETRUCHIO,Ay,3
PETRUCHIO,Exit,3
PETRUCHIO,Hortensio,3
PETRUCHIO,Is,3
PETRUCHIO,Marry,3
PETRUCHIO,Nor,3
PETRUCHIO,Sir,3
PETRUCHIO,Then,3
PETRUCHIO,They,3
PETRUCHIO,We,3
PETRUCHIO,When,3
PETRUCHIO,Which,3
PETRUCHIO,Who,3
PETRUCHIO,Am,2
PETRUCHIO,Aside,2
PETRUCHIO,Because,2
PETRUCHIO,Did,2
PETRUCHIO,Do,2
PETRUCHIO,Father,2
PETRUCHIO,He,2
PETRUCHIO,Kate,2
PETRUCHIO,Katharina,2
PETRUCHIO,Let,2
PETRUCHIO,Lets,2
PETRUCHIO,Not,2
PETRUCHIO,Off,2
PETRUCHIO,One,2
PETRUCHIO,SCENE,2
PETRUCHIO,Sirrah,2
PETRUCHIO,So,2
PETRUCHIO,Strikes,2
PETRUCHIO,Such,2
PETRUCHIO,Take,2
PETRUCHIO,Tell,2
PETRUCHIO,Though,2
PETRUCHIO,Thus,2
PETRUCHIO,Twas,2
PETRUCHIO,Villain,2
PETRUCHIO,Whats,2
PETRUCHIO,Yet,2
PHEBE,I,9
PHEBE,And,7
PHEBE,But,6
PHEBE,Now,3
PHEBE,That,3
PHEBE,Thy,3
PHEBE,Why,3
PHEBE,Enter,2
PHEBE,For,2
PHEBE,He,2
PHEBE,If,2
PHEBE,Ill,2
PHEBE,Nor,2
PHEBE,Than,2
PHEBE,The,2
PHEBE,There,2
PHEBE,Thou,2
PHEBE,Tis,2
PHEBE,To,2
PHEBE,Who,2
PISANIO,I,15
PISANIO,And,9
PISANIO,But,7
PISANIO,To,7
PISANIO,Madam,6
PISANIO,You,6
PISANIO,As,5
PISANIO,Enter,5
PISANIO,Exit,5
PISANIO,If,5
PISANIO,O,5
PISANIO,That,5
PISANIO,The,5
PISANIO,How,4
PISANIO,My,4
PISANIO,SCENE,4
PISANIO,Then,4
PISANIO,With,4
PISANIO,Aside,3
PISANIO,Ill,3
PISANIO,Sir,3
PISANIO,Well,3
PISANIO,What,3
PISANIO,Alas,2
PISANIO,All,2
PISANIO,Be,2
PISANIO,Hath,2
PISANIO,He,2
PISANIO,It,2
PISANIO,Mine,2
PISANIO,No,2
PISANIO,Nor,2
PISANIO,Of,2
PISANIO,On,2
PISANIO,Shes,2
PISANIO,Since,2
PISANIO,Some,2
PISANIO,This,2
PISANIO,Thou,2
PISANIO,Thy,2
PISANIO,Upon,2
PISANIO,Your,2
PISTOL,And,22
PISTOL,I,9
PISTOL,The,9
PISTOL,Let,7
PISTOL,Exit,6
PISTOL,O,6
PISTOL,Enter,5
PISTOL,For,5
PISTOL,A,4
PISTOL,As,4
PISTOL,Base,4
PISTOL,He,4
PISTOL,Give,3
PISTOL,In,3
PISTOL,Or,3
PISTOL,SCENE,3
PISTOL,That,3
PISTOL,Therefore,3
PISTOL,To,3
PISTOL,Why,3
PISTOL,With,3
PISTOL,Abate,2
PISTOL,Bardolph,2
PISTOL,But,2
PISTOL,Come,2
PISTOL,Doth,2
PISTOL,Good,2
PISTOL,Ha,2
PISTOL,His,2
PISTOL,How,2
PISTOL,My,2
PISTOL,No,2
PISTOL,Of,2
PISTOL,Take,2
PISTOL,Tell,2
PISTOL,Thou,2
PISTOL,What,2
PISTOL,Word,2
PLANTAGENET,And,15
PLANTAGENET,Or,4
PLANTAGENET,For,3
PLANTAGENET,In,3
PLANTAGENET,That,3
PLANTAGENET,Ay,2
PLANTAGENET,Else,2
PLANTAGENET,Exeunt,2
PLANTAGENET,I,2
PLANTAGENET,My,2
PLANTAGENET,Now,2
PLANTAGENET,SCENE,2
PLANTAGENET,The,2
PLANTAGENET,This,2
PLANTAGENET,Thy,2
PLANTAGENET,Which,2
PLANTAGENET,Will,2
POINS,Within,5
POINS,Come,3
POINS,Enter,3
POINS,As,2
POINS,Ay,2
POINS,Exeunt,2
POINS,Exit,2
POINS,Farewell,2
POINS,Francis,2
POINS,O,2
POINS,for,2
POINS,what,2
POLIXENES,I,13
POLIXENES,And,11
POLIXENES,The,10
POLIXENES,To,10
POLIXENES,That,9
POLIXENES,But,7
POLIXENES,Which,7
POLIXENES,A,6
POLIXENES,How,6
POLIXENES,Is,6
POLIXENES,What,6
POLIXENES,Your,6
POLIXENES,In,5
POLIXENES,Of,5
POLIXENES,With,5
POLIXENES,As,4
POLIXENES,By,4
POLIXENES,If,4
POLIXENES,My,4
POLIXENES,O,4
POLIXENES,This,4
POLIXENES,Be,3
POLIXENES,For,3
POLIXENES,No,3
POLIXENES,Or,3
POLIXENES,Do,2
POLIXENES,Good,2
POLIXENES,He,2
POLIXENES,Hes,2
POLIXENES,Let,2
POLIXENES,Must,2
POLIXENES,Prithee,2
POLIXENES,Say,2
POLIXENES,She,2
POLIXENES,So,2
POLIXENES,Two,2
POLIXENES,We,2
POLIXENES,Were,2
POLIXENES,Yet,2
POLIXENES,You,2
POMPEY,I,18
POMPEY,The,11
POMPEY,To,8
POMPEY,Sir,7
POMPEY,Enter,6
POMPEY,Master,6
POMPEY,Aside,5
POMPEY,If,5
POMPEY,good,5
POMPEY,And,4
POMPEY,Come,4
POMPEY,He,4
POMPEY,No,4
POMPEY,This,4
POMPEY,Why,4
POMPEY,but,4
POMPEY,But,3
POMPEY,Exeunt,3
POMPEY,How,3
POMPEY,Let,3
POMPEY,What,3
POMPEY,You,3
POMPEY,Your,3
POMPEY,the,3
POMPEY,A,2
POMPEY,For,2
POMPEY,Hath,2
POMPEY,Ill,2
POMPEY,In,2
POMPEY,O,2
POMPEY,Of,2
POMPEY,Our,2
POMPEY,Pray,2
POMPEY,That,2
POMPEY,Then,2
POMPEY,Thou,2
POMPEY,Truly,2
POMPEY,Very,2
POMPEY,Well,2
POMPEY,When,2
POMPEY,a,2
POMPEY,for,2
POMPEY,not,2
POMPEY,sir,2
POMPEY,your,2
PORTIA,And,58
PORTIA,I,46
PORTIA,The,23
PORTIA,That,22
PORTIA,To,22
PORTIA,You,18
PORTIA,But,16
PORTIA,It,14
PORTIA,For,13
PORTIA,If,13
PORTIA,Which,13
PORTIA,A,12
PORTIA,In,11
PORTIA,He,10
PORTIA,Is,10
PORTIA,Of,10
PORTIA,How,9
PORTIA,What,8
PORTIA,With,8
PORTIA,As,7
PORTIA,Enter,7
PORTIA,Let,7
PORTIA,Thou,7
PORTIA,Exeunt,6
PORTIA,Or,6
PORTIA,There,6
PORTIA,When,6
PORTIA,Why,6
PORTIA,By,5
PORTIA,Ill,5
PORTIA,Nerissa,5
PORTIA,So,5
PORTIA,Therefore,5
PORTIA,This,5
PORTIA,Are,4
PORTIA,Before,4
PORTIA,Come,4
PORTIA,My,4
PORTIA,No,4
PORTIA,Nor,4
PORTIA,Now,4
PORTIA,SCENE,4
PORTIA,Then,4
PORTIA,They,4
PORTIA,Ay,3
PORTIA,Even,3
PORTIA,Here,3
PORTIA,His,3
PORTIA,Into,3
PORTIA,O,3
PORTIA,Shall,3
PORTIA,Until,3
PORTIA,Unto,3
PORTIA,An,2
PORTIA,Art,2
PORTIA,Aside,2
PORTIA,Away,2
PORTIA,Being,2
PORTIA,Brutus,2
PORTIA,Do,2
PORTIA,First,2
PORTIA,Give,2
PORTIA,Go,2
PORTIA,Have,2
PORTIA,Music,2
PORTIA,Must,2
PORTIA,Never,2
PORTIA,Not,2
PORTIA,One,2
PORTIA,She,2
PORTIA,Since,2
PORTIA,Sir,2
PORTIA,Some,2
PORTIA,Such,2
PORTIA,Take,2
PORTIA,Tarry,2
PORTIA,Tell,2
PORTIA,Than,2
PORTIA,Upon,2
PORTIA,We,2
PORTIA,Will,2
PORTIA,Yes,2
PORTIA,Yet,2
PORTIA,Your,2
PORTIA,he,2
PORTIA,of,2
PORTIA,them,2
PORTIA,twenty,2
POSTHUMUS LEONATUS,The,29
POSTHUMUS LEONATUS,And,20
POSTHUMUS LEONATUS,I,18
POSTHUMUS LEONATUS,To,16
POSTHUMUS LEONATUS,That,10
POSTHUMUS LEONATUS,A,8
POSTHUMUS LEONATUS,For,8
POSTHUMUS LEONATUS,Of,8
POSTHUMUS LEONATUS,But,7
POSTHUMUS LEONATUS,This,7
POSTHUMUS LEONATUS,You,7
POSTHUMUS LEONATUS,No,6
POSTHUMUS LEONATUS,Exit,5
POSTHUMUS LEONATUS,If,5
POSTHUMUS LEONATUS,More,5
POSTHUMUS LEONATUS,Than,5
POSTHUMUS LEONATUS,Which,5
POSTHUMUS LEONATUS,As,4
POSTHUMUS LEONATUS,Enter,4
POSTHUMUS LEONATUS,In,4
POSTHUMUS LEONATUS,Is,4
POSTHUMUS LEONATUS,O,4
POSTHUMUS LEONATUS,Or,4
POSTHUMUS LEONATUS,So,4
POSTHUMUS LEONATUS,Who,4
POSTHUMUS LEONATUS,With,4
POSTHUMUS LEONATUS,Your,4
POSTHUMUS LEONATUS,All,3
POSTHUMUS LEONATUS,Be,3
POSTHUMUS LEONATUS,By,3
POSTHUMUS LEONATUS,It,3
POSTHUMUS LEONATUS,Like,3
POSTHUMUS LEONATUS,Must,3
POSTHUMUS LEONATUS,My,3
POSTHUMUS LEONATUS,Once,3
POSTHUMUS LEONATUS,She,3
POSTHUMUS LEONATUS,Should,3
POSTHUMUS LEONATUS,Some,3
POSTHUMUS LEONATUS,Thou,3
POSTHUMUS LEONATUS,Though,3
POSTHUMUS LEONATUS,Tis,3
POSTHUMUS LEONATUS,Against,2
POSTHUMUS LEONATUS,Are,2
POSTHUMUS LEONATUS,Being,2
POSTHUMUS LEONATUS,Exeunt,2
POSTHUMUS LEONATUS,Gods,2
POSTHUMUS LEONATUS,Had,2
POSTHUMUS LEONATUS,How,2
POSTHUMUS LEONATUS,Ill,2
POSTHUMUS LEONATUS,Made,2
POSTHUMUS LEONATUS,Make,2
POSTHUMUS LEONATUS,Me,2
POSTHUMUS LEONATUS,Not,2
POSTHUMUS LEONATUS,On,2
POSTHUMUS LEONATUS,Putting,2
POSTHUMUS LEONATUS,SCENE,2
POSTHUMUS LEONATUS,There,2
POSTHUMUS LEONATUS,Upon,2
POSTHUMUS LEONATUS,Where,2
POSTHUMUS LEONATUS,Will,2
POSTHUMUS LEONATUS,to,2
POSTHUMUS LEONATUS,your,2
PRINCE HENRY,I,31
PRINCE HENRY,And,27
PRINCE HENRY,What,19
PRINCE HENRY,The,18
PRINCE HENRY,O,11
PRINCE HENRY,Exit,10
PRINCE HENRY,That,10
PRINCE HENRY,For,9
PRINCE HENRY,How,9
PRINCE HENRY,Why,9
PRINCE HENRY,Thou,8
PRINCE HENRY,Well,8
PRINCE HENRY,Enter,7
PRINCE HENRY,He,7
PRINCE HENRY,and,7
PRINCE HENRY,the,7
PRINCE HENRY,If,6
PRINCE HENRY,Ill,6
PRINCE HENRY,This,6
PRINCE HENRY,To,6
PRINCE HENRY,of,6
PRINCE HENRY,thou,6
PRINCE HENRY,A,5
PRINCE HENRY,But,5
PRINCE HENRY,By,5
PRINCE HENRY,It,5
PRINCE HENRY,So,5
PRINCE HENRY,As,4
PRINCE HENRY,Come,4
PRINCE HENRY,Exeunt,4
PRINCE HENRY,Go,4
PRINCE HENRY,Ned,4
PRINCE HENRY,Of,4
PRINCE HENRY,Reenter,4
PRINCE HENRY,Who,4
PRINCE HENRY,Yea,4
PRINCE HENRY,this,4
PRINCE HENRY,to,4
PRINCE HENRY,Doth,3
PRINCE HENRY,His,3
PRINCE HENRY,In,3
PRINCE HENRY,No,3
PRINCE HENRY,Now,3
PRINCE HENRY,Or,3
PRINCE HENRY,Peace,3
PRINCE HENRY,Thy,3
PRINCE HENRY,When,3
PRINCE HENRY,Where,3
PRINCE HENRY,Which,3
PRINCE HENRY,Yet,3
PRINCE HENRY,a,3
PRINCE HENRY,am,3
PRINCE HENRY,as,3
PRINCE HENRY,for,3
PRINCE HENRY,Away,2
PRINCE HENRY,Be,2
PRINCE HENRY,Death,2
PRINCE HENRY,Do,2
PRINCE HENRY,Even,2
PRINCE HENRY,Give,2
PRINCE HENRY,Hath,2
PRINCE HENRY,Here,2
PRINCE HENRY,Is,2
PRINCE HENRY,Let,2
PRINCE HENRY,More,2
PRINCE HENRY,My,2
PRINCE HENRY,Prithee,2
PRINCE HENRY,Shall,2
PRINCE HENRY,Sir,2
PRINCE HENRY,Sirrah,2
PRINCE HENRY,They,2
PRINCE HENRY,Whats,2
PRINCE HENRY,With,2
PRINCE HENRY,Your,2
PRINCE HENRY,already,2
PRINCE HENRY,lend,2
PRINCE HENRY,sword,2
PRINCE HENRY,that,2
PRINCE HENRY,there,2
PRINCE HENRY,thy,2
PRINCE HENRY,were,2
PRINCE HENRY,when,2
PRINCESS,And,18
PRINCESS,But,10
PRINCESS,To,10
PRINCESS,I,9
PRINCESS,If,8
PRINCESS,The,8
PRINCESS,For,7
PRINCESS,That,7
PRINCESS,A,6
PRINCESS,As,6
PRINCESS,We,6
PRINCESS,What,6
PRINCESS,In,5
PRINCESS,You,5
PRINCESS,No,4
PRINCESS,O,4
PRINCESS,When,4
PRINCESS,Who,4
PRINCESS,Your,4
PRINCESS,Exeunt,3
PRINCESS,Fair,3
PRINCESS,Here,3
PRINCESS,Not,3
PRINCESS,Of,3
PRINCESS,On,3
PRINCESS,So,3
PRINCESS,Then,3
PRINCESS,This,3
PRINCESS,Thou,3
PRINCESS,Was,3
PRINCESS,Where,3
PRINCESS,With,3
PRINCESS,Boyet,2
PRINCESS,Break,2
PRINCESS,Come,2
PRINCESS,DON,2
PRINCESS,Doth,2
PRINCESS,Enter,2
PRINCESS,God,2
PRINCESS,Good,2
PRINCESS,Have,2
PRINCESS,Hold,2
PRINCESS,Nay,2
PRINCESS,Nor,2
PRINCESS,Now,2
PRINCESS,Sweet,2
PRINCESS,Their,2
PRINCESS,Therefore,2
PRINCESS,Well,2
PRINCESS,Were,2
PRINCESS,Will,2
PROSPERO,And,56
PROSPERO,To,38
PROSPERO,The,31
PROSPERO,I,24
PROSPERO,A,19
PROSPERO,Thou,19
PROSPERO,As,16
PROSPERO,For,15
PROSPERO,Of,14
PROSPERO,Which,12
PROSPERO,With,12
PROSPERO,In,11
PROSPERO,My,11
PROSPERO,That,11
PROSPERO,Aside,10
PROSPERO,Come,10
PROSPERO,Enter,9
PROSPERO,If,9
PROSPERO,But,8
PROSPERO,By,7
PROSPERO,No,7
PROSPERO,Now,7
PROSPERO,What,7
PROSPERO,Have,6
PROSPERO,How,6
PROSPERO,So,6
PROSPERO,Thy,6
PROSPERO,Be,5
PROSPERO,Do,5
PROSPERO,Exit,5
PROSPERO,Ill,5
PROSPERO,Or,5
PROSPERO,Reenter,5
PROSPERO,Some,5
PROSPERO,Than,5
PROSPERO,This,5
PROSPERO,When,5
PROSPERO,Who,5
PROSPERO,At,4
PROSPERO,Dost,4
PROSPERO,Go,4
PROSPERO,Hark,4
PROSPERO,Is,4
PROSPERO,Let,4
PROSPERO,SCENE,4
PROSPERO,There,4
PROSPERO,Was,4
PROSPERO,Well,4
PROSPERO,You,4
PROSPERO,ACT,3
PROSPERO,All,3
PROSPERO,Are,3
PROSPERO,Being,3
PROSPERO,Did,3
PROSPERO,Exeunt,3
PROSPERO,Fetch,3
PROSPERO,Follow,3
PROSPERO,From,3
PROSPERO,Hast,3
PROSPERO,He,3
PROSPERO,Must,3
PROSPERO,Not,3
PROSPERO,One,3
PROSPERO,Out,3
PROSPERO,Their,3
PROSPERO,They,3
PROSPERO,Under,3
PROSPERO,Upon,3
PROSPERO,Would,3
PROSPERO,Against,2
PROSPERO,An,2
PROSPERO,Burthen,2
PROSPERO,Could,2
PROSPERO,Here,2
PROSPERO,Know,2
PROSPERO,Lie,2
PROSPERO,Mark,2
PROSPERO,O,2
PROSPERO,On,2
PROSPERO,Performd,2
PROSPERO,Set,2
PROSPERO,Shall,2
PROSPERO,Since,2
PROSPERO,Sir,2
PROSPERO,Sit,2
PROSPERO,Soft,2
PROSPERO,Spirits,2
PROSPERO,Then,2
PROSPERO,Theres,2
PROSPERO,These,2
PROSPERO,Though,2
PROSPERO,Tis,2
PROSPERO,We,2
PROSPERO,Were,2
PROSPERO,Where,2
PROSPERO,Whom,2
PROSPERO,Why,2
PROSPERO,Will,2
PROSPERO,Ye,2
PROSPERO,Your,2
PROTEUS,And,36
PROTEUS,But,23
PROTEUS,I,23
PROTEUS,That,16
PROTEUS,For,12
PROTEUS,To,12
PROTEUS,The,11
PROTEUS,Exit,10
PROTEUS,O,10
PROTEUS,Enter,9
PROTEUS,What,8
PROTEUS,As,7
PROTEUS,My,7
PROTEUS,She,7
PROTEUS,When,7
PROTEUS,Which,7
PROTEUS,Why,7
PROTEUS,A,6
PROTEUS,Go,6
PROTEUS,How,6
PROTEUS,Ay,5
PROTEUS,If,5
PROTEUS,No,5
PROTEUS,SCENE,5
PROTEUS,With,5
PROTEUS,You,5
PROTEUS,By,4
PROTEUS,Exeunt,4
PROTEUS,Here,4
PROTEUS,Ill,4
PROTEUS,This,4
PROTEUS,Well,4
PROTEUS,Where,4
PROTEUS,Who,4
PROTEUS,Is,3
PROTEUS,It,3
PROTEUS,Madam,3
PROTEUS,Of,3
PROTEUS,Sir,3
PROTEUS,Than,3
PROTEUS,Tis,3
PROTEUS,At,2
PROTEUS,Being,2
PROTEUS,Besides,2
PROTEUS,Come,2
PROTEUS,Even,2
PROTEUS,Hath,2
PROTEUS,Have,2
PROTEUS,He,2
PROTEUS,In,2
PROTEUS,Julia,2
PROTEUS,Know,2
PROTEUS,Love,2
PROTEUS,Made,2
PROTEUS,Myself,2
PROTEUS,Nay,2
PROTEUS,Not,2
PROTEUS,Or,2
PROTEUS,Reenter,2
PROTEUS,Sebastian,2
PROTEUS,So,2
PROTEUS,Some,2
PROTEUS,Sweet,2
PROTEUS,Then,2
PROTEUS,There,2
PROTEUS,Therefore,2
PROTEUS,Thus,2
PROTEUS,Valentine,2
PROTEUS,Vouchsafe,2
PROTEUS,Whose,2
PROTEUS,Will,2
PROTEUS,Yet,2
PROTEUS,Your,2
PUCK,And,27
PUCK,I,10
PUCK,That,10
PUCK,Enter,7
PUCK,Exit,7
PUCK,A,6
PUCK,In,6
PUCK,Now,6
PUCK,For,5
PUCK,When,5
PUCK,But,4
PUCK,Ill,4
PUCK,Reenter,4
PUCK,So,4
PUCK,The,4
PUCK,By,3
PUCK,Here,3
PUCK,On,3
PUCK,SCENE,3
PUCK,Then,3
PUCK,This,3
PUCK,Thou,3
PUCK,To,3
PUCK,ACT,2
PUCK,All,2
PUCK,An,2
PUCK,As,2
PUCK,Exeunt,2
PUCK,Follow,2
PUCK,If,2
PUCK,My,2
PUCK,Near,2
PUCK,Shall,2
PUCK,Sleep,2
PUCK,Sometime,2
PUCK,Through,2
PUCK,What,2
PUCK,While,2
PUCK,Whilst,2
Poet,I,6
Poet,Whose,4
Poet,The,3
Poet,Then,3
Poet,To,3
Poet,Which,3
Poet,All,2
Poet,But,2
Poet,Enter,2
Poet,For,2
Poet,It,2
Poet,Nay,2
Poet,Not,2
Poet,One,2
Poet,Sir,2
Poet,Upon,2
Poet,What,2
Poet,When,2
Poet,Whom,2
Poet,With,2
Poet,Within,2
Poet,You,2
Poet,of,2
Provost,I,12
Provost,Enter,7
Provost,And,6
Provost,Exit,6
Provost,A,5
Provost,This,5
Provost,But,4
Provost,To,4
Provost,What,4
Provost,As,3
Provost,Here,3
Provost,His,3
Provost,No,3
Provost,Who,3
Provost,your,3
Provost,Angelo,2
Provost,Aside,2
Provost,Come,2
Provost,Exeunt,2
Provost,For,2
Provost,He,2
Provost,If,2
Provost,Ill,2
Provost,It,2
Provost,Look,2
Provost,None,2
Provost,Pardon,2
Provost,Pray,2
Provost,There,2
Provost,Tis,2
Provost,You,2
Provost,and,2
Provost,as,2
Provost,not,2
Provost,of,2
QUEEN,To,20
QUEEN,And,19
QUEEN,That,10
QUEEN,The,10
QUEEN,I,8
QUEEN,But,7
QUEEN,So,7
QUEEN,As,6
QUEEN,Enter,6
QUEEN,It,6
QUEEN,Thou,6
QUEEN,With,6
QUEEN,Exit,5
QUEEN,For,5
QUEEN,Of,5
QUEEN,Tis,5
QUEEN,What,5
QUEEN,Which,5
QUEEN,Who,5
QUEEN,You,5
QUEEN,How,4
QUEEN,Is,4
QUEEN,My,4
QUEEN,O,4
QUEEN,She,4
QUEEN,Why,4
QUEEN,A,3
QUEEN,Aside,3
QUEEN,Exeunt,3
QUEEN,He,3
QUEEN,Here,3
QUEEN,No,3
QUEEN,Now,3
QUEEN,Or,3
QUEEN,Reenter,3
QUEEN,Think,3
QUEEN,This,3
QUEEN,When,3
QUEEN,Your,3
QUEEN,From,2
QUEEN,Hath,2
QUEEN,Have,2
QUEEN,Ill,2
QUEEN,Made,2
QUEEN,Pray,2
QUEEN,Save,2
QUEEN,Take,2
QUEEN,Then,2
QUEEN,Thy,2
QUEEN,We,2
QUEEN,Where,2
QUEEN ELIZABETH,And,27
QUEEN ELIZABETH,The,16
QUEEN ELIZABETH,To,14
QUEEN ELIZABETH,I,13
QUEEN ELIZABETH,That,10
QUEEN ELIZABETH,But,9
